,mid,movie_title,genres,rating
1255,1275,Highlander (1986),Action|Adventure,3.8461538461538463
1256,1276,Cool Hand Luke (1967),Comedy|Drama,4.253763440860215
1257,1277,Cyrano de Bergerac (1990),Action|Drama|Romance,3.884297520661157
1258,1278,Young Frankenstein (1974),Comedy|Horror,4.250628667225482
1259,1279,Night on Earth (1991),Comedy|Drama,3.747422680412371
1260,1280,Raise the Red Lantern (1991),Drama,4.1732851985559565
1261,1281,"Great Dictator, The (1940)",Comedy,4.032407407407407
1262,1282,Fantasia (1940),Animation|Children's|Musical,3.904559915164369
1263,1283,High Noon (1952),Western,4.1786600496277915
1264,1284,"Big Sleep, The (1946)",Film-Noir|Mystery,4.312384473197782
1265,1285,Heathers (1989),Comedy,3.8156911581569117
1266,1286,Somewhere in Time (1980),Drama|Romance,3.585964912280702
1267,1287,Ben-Hur (1959),Action|Adventure|Drama,4.110795454545454
1268,1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,4.179785330948121
1269,1289,Koyaanisqatsi (1983),Documentary|War,3.9725274725274726
1270,1290,Some Kind of Wonderful (1987),Drama|Romance,3.591304347826087
1271,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,4.133292383292384
1272,1292,Being There (1979),Comedy,4.013536379018612
1273,1293,Gandhi (1982),Drama,4.141579731743666
1274,1294,M*A*S*H (1970),Comedy|War,4.124658780709736
1275,1295,"Unbearable Lightness of Being, The (1988)",Drama,3.5676691729323307
1276,1296,"Room with a View, A (1986)",Drama|Romance,3.9964285714285714
1277,1297,Real Genius (1985),Comedy,3.7081447963800906
1278,1298,Pink Floyd - The Wall (1982),Drama|Musical|War,3.640826873385013
1279,1299,"Killing Fields, The (1984)",Drama|War,4.248633879781421
1280,1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,4.1454545454545455
1281,1301,Forbidden Planet (1956),Sci-Fi,3.9758713136729225
1282,1302,Field of Dreams (1989),Drama,3.9114583333333335
1283,1303,"Man Who Would Be King, The (1975)",Adventure,4.129032258064516
1284,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,4.215644820295983
1285,1305,"Paris, Texas (1984)",Drama,3.793388429752066
1286,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,3.6029411764705883
1287,1307,When Harry Met Sally... (1989),Comedy|Romance,4.073341836734694
1290,1310,Hype! (1996),Documentary,3.558139534883721
1291,1311,Santa with Muscles (1996),Comedy,1.0
1292,1312,Female Perversions (1996),Drama,3.2413793103448274
1293,1313,Mad Dog Time (1996),Crime,2.1538461538461537
1295,1315,Paris Was a Woman (1995),Documentary,2.3333333333333335
1296,1316,Anna (1996),Drama,4.0
1297,1317,I'm Not Rappaport (1996),Comedy,3.175
1300,1320,Alien� (1992),Action|Horror|Sci-Fi|Thriller,3.037837837837838
1301,1321,"American Werewolf in London, An (1981)",Horror,3.7522768670309654
1302,1322,Amityville 1992: It's About Time (1992),Horror,1.71875
1303,1323,Amityville 3-D (1983),Horror,1.372093023255814
1304,1324,Amityville: Dollhouse (1996),Horror,1.6818181818181819
1305,1325,Amityville: A New Generation (1993),Horror,1.6521739130434783
1306,1326,Amityville II: The Possession (1982),Horror,2.107142857142857
1307,1327,"Amityville Horror, The (1979)",Horror,2.9380281690140846
1308,1328,"Amityville Curse, The (1990)",Horror,1.84
1309,1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,2.6666666666666665
1310,1330,April Fool's Day (1986),Comedy|Horror,3.0
1311,1331,Audrey Rose (1977),Horror,3.18
1312,1332,"Believers, The (1987)",Horror|Thriller,2.911764705882353
1313,1333,"Birds, The (1963)",Horror,3.882673942701228
1314,1334,"Blob, The (1958)",Horror|Sci-Fi,3.136094674556213
1315,1335,Blood Beach (1981),Action|Horror,1.7142857142857142
1316,1336,Body Parts (1991),Horror,2.2363636363636363
1317,1337,"Body Snatcher, The (1945)",Horror,3.5625
1318,1339,Bram Stoker's Dracula (1992),Horror|Romance,3.34375
1319,1340,Bride of Frankenstein (1935),Horror,3.912037037037037
1320,1341,Burnt Offerings (1976),Horror,2.849056603773585
1321,1342,Candyman (1992),Horror,2.904580152671756
1322,1343,Cape Fear (1991),Thriller,3.671033478893741
1323,1344,Cape Fear (1962),Film-Noir|Thriller,3.9224376731301938
1324,1345,Carrie (1976),Horror,3.6049382716049383
1325,1346,Cat People (1982),Horror,3.1839080459770117
1326,1347,"Nightmare on Elm Street, A (1984)",Horror,3.4855875831485585
1327,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,3.991596638655462
1328,1349,Nosferatu a Venezia (1986),Horror,3.0714285714285716
1329,1350,"Omen, The (1976)",Horror,3.6234718826405867
1330,1351,Blood & Wine (1997),Drama,3.4
1331,1352,Albino Alligator (1996),Crime|Thriller,2.851063829787234
1332,1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,3.0851063829787235
1333,1354,Breaking the Waves (1996),Drama,3.8239700374531833
1334,1355,Nightwatch (1997),Horror|Thriller,2.961038961038961
1335,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,3.7091603053435116
1336,1357,Shine (1996),Drama|Romance,3.8065693430656933
1337,1358,Sling Blade (1996),Drama|Thriller,4.208156329651657
1338,1359,Jingle All the Way (1996),Adventure|Children's|Comedy,2.4774774774774775
1339,1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,3.5
1340,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,4.213836477987422
1341,1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,4.03
1342,1363,"Preacher's Wife, The (1996)",Drama,2.9732142857142856
1343,1364,Zero Kelvin (Kj�rlighetens kj�tere) (1995),Action,3.5
1344,1365,Ridicule (1996),Drama,3.8448275862068964
1345,1366,"Crucible, The (1996)",Drama,3.185185185185185
1346,1367,101 Dalmatians (1996),Children's|Comedy,3.0467032967032965
1348,1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,3.8
1349,1370,Die Hard 2 (1990),Action|Thriller,3.541850220264317
1350,1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,3.1363636363636362
1351,1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,3.4095904095904097
1352,1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,2.7487765089722673
1353,1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,3.880524861878453
1354,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,3.353829557713053
1355,1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,3.6563055062166963
1356,1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,2.9767216294859358
1357,1378,Young Guns (1988),Action|Comedy|Western,3.4181494661921707
1358,1379,Young Guns II (1990),Action|Comedy|Western,2.907859078590786
1359,1380,Grease (1978),Comedy|Musical|Romance,3.5777233782129745
1360,1381,Grease 2 (1982),Comedy|Musical|Romance,1.9636963696369636
1361,1382,Marked for Death (1990),Action|Drama,2.779527559055118
1362,1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,1.5454545454545454
1363,1384,"Substance of Fire, The (1996)",Drama,3.8333333333333335
1364,1385,Under Siege (1992),Action,3.2689804772234274
1365,1386,Terror in a Texas Town (1958),Western,1.0
1366,1387,Jaws (1975),Action|Horror,4.089569829110195
1367,1388,Jaws 2 (1978),Action|Horror,2.5891891891891894
1368,1389,Jaws 3-D (1983),Action|Horror,1.8523809523809525
1369,1390,My Fellow Americans (1996),Comedy,3.1983471074380163
1370,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,2.9003724394785846
1371,1392,Citizen Ruth (1996),Comedy|Drama,3.73972602739726
1372,1393,Jerry Maguire (1996),Drama|Romance,3.7590539541759056
1373,1394,Raising Arizona (1987),Comedy,4.02092050209205
1374,1395,Tin Men (1987),Comedy|Drama,3.3254237288135595
1375,1396,Sneakers (1992),Crime|Drama|Sci-Fi,3.7277726856095326
1376,1397,Bastard Out of Carolina (1996),Drama,3.6507936507936507
1377,1398,In Love and War (1996),Romance|War,3.1904761904761907
1378,1399,Marvin's Room (1996),Drama,3.201923076923077
1380,1401,Ghosts of Mississippi (1996),Drama,3.506172839506173
1381,1404,Night Falls on Manhattan (1997),Crime|Drama,3.1447368421052633
1382,1405,Beavis and Butt-head Do America (1996),Animation|Comedy,3.04
1383,1406,"C�r�monie, La (1995)",Drama,3.4583333333333335
1384,1407,Scream (1996),Horror|Thriller,3.5756207674943568
1385,1408,"Last of the Mohicans, The (1992)",Action|Romance|War,3.8133333333333335
1386,1409,Michael (1996),Comedy|Romance,3.0535714285714284
1387,1410,"Evening Star, The (1996)",Comedy|Drama,2.8666666666666667
1388,1411,Hamlet (1996),Drama,3.9581151832460733
1389,1412,Some Mother's Son (1996),Drama,3.9
1390,1413,"Whole Wide World, The (1996)",Drama,3.38
1391,1414,Mother (1996),Comedy,3.5952380952380953
1392,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,3.5555555555555554
1393,1416,Evita (1996),Drama|Musical,3.25531914893617
1394,1417,"Portrait of a Lady, The (1996)",Drama,2.7674418604651163
1395,1419,Walkabout (1971),Drama,3.963235294117647
1396,1420,Message to Love: The Isle of Wight Festival (1996),Documentary,4.0
1397,1421,Grateful Dead (1995),Documentary,3.0454545454545454
1398,1422,Murder at 1600 (1997),Mystery|Thriller,3.0249110320284696
1399,1423,Hearts and Minds (1996),Drama,4.357142857142857
1401,1425,Fierce Creatures (1997),Comedy,3.2916666666666665
1402,1426,Zeus and Roxanne (1997),Children's,2.5217391304347827
1403,1427,Turbulence (1997),Thriller,2.2941176470588234
1404,1428,Angel Baby (1995),Drama,3.25
1405,1429,Jackie Chan's First Strike (1996),Action,3.3063973063973062
1406,1430,Underworld (1997),Thriller,1.0
1407,1431,Beverly Hills Ninja (1997),Action|Comedy,2.5474137931034484
1408,1432,Metro (1997),Action,2.77
1409,1433,"Machine, The (1994)",Comedy|Horror,1.8
1410,1434,"Stranger, The (1994)",Action,4.0
1411,1436,Falling in Love Again (1980),Comedy,2.888888888888889
1412,1437,"Cement Garden, The (1993)",Drama,3.0952380952380953
1413,1438,Dante's Peak (1997),Action|Thriller,2.8161993769470404
1414,1439,Meet Wally Sparks (1997),Comedy,2.347826086956522
1415,1440,Amos & Andrew (1993),Comedy,2.765432098765432
1416,1441,Benny & Joon (1993),Comedy|Romance,3.444906444906445
1417,1442,Prefontaine (1997),Drama,3.0985915492957745
1419,1444,Guantanamera (1994),Comedy,3.375
1420,1445,McHale's Navy (1997),Comedy|War,2.173076923076923
1421,1446,Kolya (1996),Comedy,4.052910052910053
1422,1447,Gridlock'd (1997),Crime,3.36734693877551
1424,1449,Waiting for Guffman (1996),Comedy,4.147186147186147
1425,1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,3.7857142857142856
1426,1453,"Beautician and the Beast, The (1997)",Comedy|Romance,2.4324324324324325
1427,1454,SubUrbia (1997),Comedy,3.158536585365854
1428,1455,Hotel de Love (1996),Comedy|Romance,2.772727272727273
1429,1456,"Pest, The (1997)",Comedy,2.359375
1430,1457,Fools Rush In (1997),Comedy|Romance,3.1090225563909772
1431,1458,Touch (1997),Romance,2.8333333333333335
1432,1459,Absolute Power (1997),Mystery|Thriller,3.357894736842105
1433,1460,That Darn Cat! (1997),Children's|Comedy|Mystery,2.6808510638297873
1434,1461,Vegas Vacation (1997),Comedy,2.574074074074074
1436,1463,That Old Feeling (1997),Comedy|Romance,3.0294117647058822
1437,1464,Lost Highway (1997),Mystery,3.3517241379310345
1438,1465,Rosewood (1997),Drama,3.492063492063492
1439,1466,Donnie Brasco (1997),Crime|Drama,3.7955493741307373
1441,1468,Booty Call (1997),Comedy|Romance,2.5625
1442,1470,Rhyme & Reason (1997),Documentary,4.0
1443,1471,Boys Life 2 (1997),Drama,3.4
1444,1472,City of Industry (1997),Crime|Thriller,3.25
1445,1473,Best Men (1997),Action|Comedy|Crime|Drama,2.825
1446,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,2.335616438356164
1447,1475,Kama Sutra: A Tale of Love (1996),Romance,3.1481481481481484
1448,1476,Private Parts (1997),Comedy|Drama,3.4869739478957915
1449,1477,Love Jones (1997),Romance,3.4444444444444446
1450,1479,"Saint, The (1997)",Action|Romance|Thriller,3.197158081705151
1451,1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,3.279245283018868
1452,1482,"Van, The (1996)",Comedy|Drama,3.3333333333333335
1453,1483,Crash (1996),Drama|Thriller,2.7588652482269502
1454,1484,"Daytrippers, The (1996)",Mystery,3.7016129032258065
1455,1485,Liar Liar (1997),Comedy,3.5
1456,1486,"Quiet Room, The (1996)",Drama,3.142857142857143
1457,1487,Selena (1997),Drama|Musical,3.067901234567901
1458,1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,2.857638888888889
1459,1489,Cats Don't Dance (1997),Animation|Children's|Musical,2.5675675675675675
1460,1490,B*A*P*S (1997),Comedy,1.8076923076923077
1461,1493,Love and Other Catastrophes (1996),Romance,3.2941176470588234
1462,1494,"Sixth Man, The (1997)",Comedy,2.473684210526316
1463,1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,1.3181818181818181
1464,1496,Anna Karenina (1997),Drama|Romance,3.16
1465,1497,Double Team (1997),Action,2.0833333333333335
1466,1498,Inventing the Abbotts (1997),Drama|Romance,3.1374045801526718
1467,1499,Anaconda (1997),Action|Adventure|Thriller,2.200501253132832
1468,1500,Grosse Pointe Blank (1997),Comedy|Crime,3.813380281690141
1469,1501,Keys to Tulsa (1997),Crime,2.611111111111111
1470,1502,Kissed (1996),Romance,3.076923076923077
1471,1503,8 Heads in a Duffel Bag (1997),Comedy,2.317241379310345
1472,1504,Hollow Reed (1996),Drama,3.5
1473,1507,Paradise Road (1997),Drama|War,3.3333333333333335
1474,1508,Traveller (1997),Drama,3.3055555555555554
1475,1509,All Over Me (1997),Drama,3.6666666666666665
1476,1510,"Brother's Kiss, A (1997)",Drama,2.5
1477,1511,A Chef in Love (1996),Comedy,3.5833333333333335
1478,1513,Romy and Michele's High School Reunion (1997),Comedy,3.0463576158940397
1479,1514,Temptress Moon (Feng Yue) (1996),Romance,2.7142857142857144
1480,1515,Volcano (1997),Drama|Thriller,2.5580110497237567
1481,1516,Children of the Revolution (1996),Comedy,3.6538461538461537
1482,1517,Austin Powers: International Man of Mystery (1997),Comedy,3.7103734439834026
1483,1518,Breakdown (1997),Action|Thriller,3.42090395480226
1484,1519,Broken English (1996),Drama,3.3333333333333335
1485,1520,Commandments (1997),Romance,2.466666666666667
1486,1522,Ripe (1996),Drama,2.4285714285714284
1487,1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,2.6315789473684212
1489,1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,2.090909090909091
1490,1526,Fathers' Day (1997),Comedy,2.465909090909091
1491,1527,"Fifth Element, The (1997)",Action|Sci-Fi,3.6405228758169934
1492,1528,Intimate Relations (1996),Comedy,2.0
1493,1529,Nowhere (1997),Drama,3.225806451612903
1494,1531,Losing Chase (1996),Drama,3.6363636363636362
1495,1532,Sprung (1997),Comedy,2.6666666666666665
1496,1533,"Promise, The (La Promesse) (1996)",Drama,3.875
1497,1534,"Bonheur, Le (1965)",Drama,3.6666666666666665
1498,1535,Love! Valour! Compassion! (1997),Drama|Romance,3.4854368932038833
1499,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,4.137142857142857
1500,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,1.6666666666666667
1501,1539,Twin Town (1997),Comedy|Crime,2.8181818181818183
1502,1541,Addicted to Love (1997),Comedy|Romance,3.1
1503,1542,Brassed Off (1996),Comedy|Drama|Romance,3.542016806722689
1504,1543,"Designated Mourner, The (1997)",Drama,3.2857142857142856
1505,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,3.036653386454183
1506,1545,Ponette (1996),Drama,4.068493150684931
1507,1546,Schizopolis (1996),Comedy,3.816326530612245
1508,1547,Shiloh (1997),Children's|Drama,3.324324324324324
1509,1548,"War at Home, The (1996)",Drama,2.5
1510,1549,Rough Magic (1995),Drama|Romance,2.6842105263157894
1511,1550,Trial and Error (1997),Comedy|Romance,2.704225352112676
1512,1551,Buddy (1997),Adventure|Children's|Drama,2.8333333333333335
1513,1552,Con Air (1997),Action|Adventure|Thriller,3.2662473794549265
1514,1553,Late Bloomers (1996),Comedy,2.75
1515,1554,"Pillow Book, The (1995)",Drama|Romance,3.4782608695652173
1516,1555,"To Have, or Not (1995)",Drama,3.0
1517,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,1.8719346049046321
1519,1558,Sudden Manhattan (1996),Comedy,1.5
1521,1561,Wedding Bell Blues (1996),Comedy,3.25
1522,1562,Batman & Robin (1997),Action|Adventure|Crime,2.257425742574257
1523,1563,Dream With the Fishes (1997),Drama,3.6
1524,1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,3.8333333333333335
1525,1565,Head Above Water (1996),Comedy|Thriller,3.0
1526,1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,3.279317697228145
1527,1567,"Last Time I Committed Suicide, The (1997)",Drama,3.4444444444444446
1529,1569,My Best Friend's Wedding (1997),Comedy|Romance,3.428048780487805
1530,1570,Tetsuo II: Body Hammer (1992),Sci-Fi,3.3043478260869565
1531,1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,3.9555555555555557
1532,1572,Contempt (Le M�pris) (1963),Drama,3.730769230769231
1533,1573,Face/Off (1997),Action|Sci-Fi|Thriller,3.4011259676284307
1534,1574,Fall (1997),Romance,2.8666666666666667
1535,1575,Gabbeh (1996),Drama,3.142857142857143
1538,1579,For Ever Mozart (1996),Drama,3.0
1539,1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,3.739952718676123
1540,1581,Out to Sea (1997),Comedy,2.847457627118644
1541,1582,Wild America (1997),Adventure|Children's,3.1666666666666665
1542,1583,"Simple Wish, A (1997)",Children's|Fantasy,2.7777777777777777
1543,1584,Contact (1997),Drama|Sci-Fi,3.768451519536903
1544,1585,Love Serenade (1996),Comedy,3.2142857142857144
1545,1586,G.I. Jane (1997),Action|Drama|War,3.0520646319569122
1546,1587,Conan the Barbarian (1982),Action|Adventure,3.4213286713286712
1547,1588,George of the Jungle (1997),Children's|Comedy,3.083044982698962
1548,1589,Cop Land (1997),Crime|Drama|Mystery,3.3597560975609757
1549,1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,2.5180722891566263
1550,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,2.6210526315789475
1551,1592,Air Bud (1997),Children's|Comedy,2.4910714285714284
1552,1593,Picture Perfect (1997),Comedy|Romance,2.8641975308641974
1553,1594,In the Company of Men (1997),Drama,3.778501628664495
1554,1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,1.7384615384615385
1555,1596,Career Girls (1997),Drama,3.46875
1556,1597,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,3.405672009864365
1557,1598,Desperate Measures (1998),Crime|Drama|Thriller,2.7117117117117115
1558,1599,Steel (1997),Action,1.6417910447761195
1559,1600,She's So Lovely (1997),Drama|Romance,2.869047619047619
1560,1601,Hoodlum (1997),Crime|Drama|Film-Noir,2.72
1561,1602,Leave It to Beaver (1997),Comedy,2.116279069767442
1562,1603,Mimic (1997),Sci-Fi|Thriller,2.925287356321839
